     0.853
     0.078
     0.079
     0.080
     0.076
     0.074
     0.062
     0.088
     0.076
     0.078
     0.083
     0.073
     0.079
     0.079
     0.073
     0.079
     0.084
     0.073
     0.081
     0.081
     0.068
     0.078
     0.075
     0.065
     0.075
