     0.907
     0.097
     0.094
     0.095
     0.097
     0.097
     0.096
     0.094
     0.092
     0.093
     0.094
     0.093
     0.092
     0.094
     0.093
     0.092
     0.094
     0.093
     0.093
     0.093
     0.092
     0.096
     0.093
     0.092
     0.092
