     0.879
     0.073
     0.070
     0.071
     0.070
     0.071
     0.071
     0.071
     0.070
     0.071
     0.072
     0.070
     0.070
     0.072
     0.071
     0.070
     0.071
     0.072
     0.071
     0.070
     0.070
     0.071
     0.072
     0.070
     0.070
