    47.416
    45.633
    46.864
    45.627
    47.058
    45.680
    47.072
    45.735
    47.263
    45.575
    46.842
    45.691
    47.037
    45.585
    47.653
    51.452
    60.457
    56.736
    56.178
    46.300
    46.384
    45.712
    46.333
    45.943
    46.370
