   218.542
   202.004
   212.719
   187.943
   195.051
   182.942
   195.549
   182.445
   198.158
   184.606
   197.725
   185.386
   203.609
   204.024
   203.734
   185.350
   198.574
   186.077
   198.405
   187.918
   200.111
   190.493
   200.111
   193.360
   200.414
