     1.098
     1.092
     1.121
     1.104
     1.104
     1.102
     1.110
     1.105
     1.105
     1.101
     1.103
     1.103
     1.124
     1.100
     1.104
     1.103
     1.104
     1.101
     1.101
     1.112
     1.099
     1.102
     1.105
     1.101
     1.105
