     0.888
     0.051
     0.049
     0.049
     0.048
     0.048
     0.050
     0.048
     0.048
     0.048
     0.048
     0.048
     0.048
     0.048
     0.048
     0.047
     0.049
     0.048
     0.048
     0.047
     0.048
     0.049
     0.049
     0.047
     0.048
