     6.229
     5.809
     6.034
     5.709
     6.050
     6.057
     6.346
     5.532
     5.437
     5.491
     5.534
     5.914
     5.535
     5.515
     5.488
     5.497
     5.514
     5.492
     5.488
     5.492
     5.446
     5.419
     5.488
     5.416
     5.500
