    18.410
    17.519
    16.577
    17.553
    16.228
    17.759
    17.806
    18.494
    16.653
    16.650
    16.746
    17.721
    17.615
    17.217
    17.254
    16.708
    16.680
    16.700
    16.768
    16.591
    16.769
    16.755
    16.827
    16.714
    16.840
