     3.973
     3.966
     3.904
     3.920
     3.931
     3.948
     4.090
     4.079
     3.983
     4.006
     4.108
     4.019
     4.110
     4.091
     3.992
     3.906
     4.015
     4.132
     3.933
     3.873
     3.975
     3.949
     3.893
     3.895
     3.926
