     1.856
     1.078
     1.075
     1.079
     1.079
     1.080
     1.081
     1.085
     1.085
     1.085
     1.081
     1.081
     1.077
     1.087
     1.085
     1.081
     1.074
     1.081
     1.083
     1.083
     1.083
     1.079
     1.079
     1.084
     1.073
