     0.823
     0.038
     0.035
     0.041
     0.033
     0.036
     0.047
     0.038
     0.038
     0.042
     0.042
     0.037
     0.045
     0.048
     0.044
     0.037
     0.037
     0.037
     0.045
     0.045
     0.040
     0.039
     0.040
     0.044
     0.042
