     0.880
     0.062
     0.066
     0.067
     0.071
     0.062
     0.060
     0.067
     0.127
     0.071
     0.061
     0.067
     0.116
     0.079
     0.097
     0.073
     0.077
     0.092
     0.074
     0.111
     0.089
     0.086
     0.092
     0.078
     0.085
