     2.479
     1.701
     1.702
     1.708
     1.713
     1.712
     1.713
     1.722
     1.709
     1.712
     1.708
     1.710
     1.707
     1.717
     1.705
     1.715
     1.710
     1.714
     1.703
     1.701
     1.708
     1.706
     1.710
     1.705
     1.707
