     0.733
     0.599
     0.587
     0.590
     0.593
     0.582
     0.577
     0.579
     0.577
     0.583
     0.573
     0.575
     0.574
     0.578
     0.573
     0.578
     0.577
     0.577
     0.574
     0.575
     0.570
     0.578
     0.636
     0.750
     0.695
