     4.814
     4.767
     4.864
     4.705
     4.744
     4.705
     4.798
     4.825
     4.813
     4.804
     4.794
     4.773
     4.760
     4.740
     4.797
     4.709
     4.749
     4.679
     4.723
     4.747
     4.715
     4.741
     4.742
     4.805
     4.760
